20250501_HM451MoTaZr2_chiAC_vs_T_B_1T.001.txt Thu, May 1, 2025 5:17:47 PM Juan
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

1T
Lockin_V_001	Chan2_V_001	Temperature_001	Field_001	Timestamp_001
-2.533220000E-7	5.960510000E-8	6.000400000E+0	9.999551758E+3	2.800000000E-2
-7.450640000E-9	-4.321350000E-7	5.988600000E+0	9.999551758E+3	8.944800000E+1
5.960510000E-8	-3.874320000E-7	5.976900000E+0	9.999551758E+3	9.147900000E+1
1.490130000E-7	-3.799810000E-7	5.964700000E+0	9.999551758E+3	9.346500000E+1
1.341110000E-7	-4.172340000E-7	5.954600000E+0	9.999551758E+3	9.547900000E+1
2.160680000E-7	-3.799810000E-7	5.942900000E+0	9.999551758E+3	9.784700000E+1
1.713640000E-7	-2.756730000E-7	5.932500000E+0	9.999551758E+3	1.003020000E+2
1.862650000E-7	-3.501790000E-7	5.920300000E+0	9.999551758E+3	1.020110000E+2
1.713640000E-7	-4.470370000E-7	5.908900000E+0	9.999551758E+3	1.049460000E+2
1.117590000E-7	-4.619380000E-7	5.896700000E+0	9.999551758E+3	1.069120000E+2
1.117590000E-7	-5.811490000E-7	5.885700000E+0	9.999551758E+3	1.095090000E+2
1.192100000E-7	-4.619380000E-7	5.873800000E+0	9.999551758E+3	1.114720000E+2
3.725310000E-8	-4.395860000E-7	5.862800000E+0	9.999551758E+3	1.138460000E+2
4.470370000E-8	-4.544870000E-7	5.850900000E+0	9.999551758E+3	1.162610000E+2
4.470370000E-8	-2.905740000E-7	5.839500000E+0	9.999551758E+3	1.186830000E+2
8.195680000E-8	-3.203770000E-7	5.828800000E+0	9.999551758E+3	1.206280000E+2
5.960510000E-8	-3.203770000E-7	5.818100000E+0	9.999551758E+3	1.226590000E+2
1.117590000E-7	-2.756730000E-7	5.807600000E+0	9.999551758E+3	1.250320000E+2
1.266610000E-7	-3.129260000E-7	5.797300000E+0	9.999551758E+3	1.270260000E+2
7.450630000E-8	-3.352780000E-7	5.786200000E+0	9.999551758E+3	1.290340000E+2
7.450640000E-9	-3.278270000E-7	5.773800000E+0	9.999551758E+3	1.318940000E+2
