20250501_HM451MoTaZr2_chiAC_vs_T_B_03.001.txt Thu, May 1, 2025 4:11:46 PM Juan
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

0.3T
Lockin_V_001	Chan2_V_001	Temperature_001	Field_001	Timestamp_001
-3.241020000E-6	4.917420000E-7	5.998700000E+0	2.999421631E+3	2.700000000E-2
-3.196310000E-6	5.438960000E-7	5.987100000E+0	2.999421631E+3	8.582900000E+1
-3.196310000E-6	5.364450000E-7	5.976800000E+0	2.999421631E+3	8.746500000E+1
-3.173960000E-6	5.587970000E-7	5.964600000E+0	2.999421631E+3	8.940600000E+1
-3.188860000E-6	5.289950000E-7	5.954400000E+0	2.999421631E+3	9.179800000E+1
-3.203760000E-6	4.917420000E-7	5.943300000E+0	2.999421631E+3	9.379800000E+1
-3.196310000E-6	4.917420000E-7	5.931900000E+0	2.999421631E+3	9.623900000E+1
-3.159060000E-6	5.140940000E-7	5.920200000E+0	2.999421631E+3	9.859800000E+1
-3.166510000E-6	5.513470000E-7	5.909400000E+0	2.999421631E+3	1.006040000E+2
-3.196310000E-6	5.364450000E-7	5.898600000E+0	2.999421631E+3	1.026190000E+2
-3.188860000E-6	5.513470000E-7	5.887300000E+0	2.999421631E+3	1.052770000E+2
-3.151610000E-6	5.886000000E-7	5.875600000E+0	2.999421631E+3	1.073240000E+2
-3.233570000E-6	5.438960000E-7	5.864600000E+0	2.999421631E+3	1.093150000E+2
-3.211210000E-6	4.991930000E-7	5.852700000E+0	2.999421631E+3	1.120660000E+2
-3.188860000E-6	5.215440000E-7	5.839700000E+0	2.999421631E+3	1.145130000E+2
-3.196310000E-6	5.438960000E-7	5.828900000E+0	2.999421631E+3	1.161140000E+2
-3.188860000E-6	5.066430000E-7	5.818400000E+0	2.999421631E+3	1.188700000E+2
-3.211210000E-6	4.321350000E-7	5.807700000E+0	2.999421631E+3	1.212730000E+2
-3.203760000E-6	4.321350000E-7	5.797600000E+0	2.999421631E+3	1.224690000E+2
-3.203760000E-6	4.544870000E-7	5.785600000E+0	2.999421631E+3	1.252760000E+2
-3.129260000E-6	4.991930000E-7	5.774600000E+0	2.999421631E+3	1.272710000E+2
-3.173960000E-6	4.917420000E-7	5.763300000E+0	2.999421631E+3	1.296910000E+2
-3.255920000E-6	5.289950000E-7	5.751100000E+0	2.999421631E+3	1.325430000E+2
-3.173960000E-6	4.470370000E-7	5.740600000E+0	2.999421631E+3	1.340660000E+2
-3.218670000E-6	4.768410000E-7	5.730100000E+0	2.999421631E+3	1.365520000E+2
-3.226120000E-6	4.544870000E-7	5.717900000E+0	2.999421631E+3	1.388790000E+2
-3.173960000E-6	4.395860000E-7	5.704800000E+0	2.999421631E+3	1.416700000E+2
-3.233570000E-6	3.948830000E-7	5.693900000E+0	2.999421631E+3	1.432780000E+2
-3.173960000E-6	3.576300000E-7	5.681200000E+0	2.999421631E+3	1.464530000E+2
-3.203760000E-6	3.501790000E-7	5.670000000E+0	2.999421631E+3	1.484700000E+2
-3.166510000E-6	3.725310000E-7	5.658400000E+0	2.999421631E+3	1.505890000E+2
-3.159060000E-6	3.501790000E-7	5.647900000E+0	2.999421631E+3	1.528740000E+2
-3.196310000E-6	3.576300000E-7	5.637300000E+0	2.999421631E+3	1.548880000E+2
-3.196310000E-6	3.501790000E-7	5.625800000E+0	2.999421631E+3	1.572960000E+2
-3.166510000E-6	3.352780000E-7	5.615700000E+0	2.999421631E+3	1.596660000E+2
-3.203760000E-6	3.129260000E-7	5.603300000E+0	2.999421631E+3	1.616740000E+2
-3.211210000E-6	2.756730000E-7	5.592700000E+0	2.999421631E+3	1.637340000E+2
-3.173960000E-6	2.607720000E-7	5.582100000E+0	2.999421631E+3	1.663640000E+2
-3.218670000E-6	2.235180000E-7	5.569700000E+0	2.999421631E+3	1.684340000E+2
-3.129260000E-6	2.235180000E-7	5.559300000E+0	2.999421631E+3	1.705080000E+2
-3.173960000E-6	1.937160000E-7	5.545300000E+0	2.999421631E+3	1.733030000E+2
-3.233570000E-6	1.862650000E-7	5.531200000E+0	2.999421631E+3	1.761060000E+2
-3.196310000E-6	1.266610000E-7	5.519600000E+0	2.999421631E+3	1.790270000E+2
-3.173960000E-6	1.043090000E-7	5.507100000E+0	2.999421631E+3	1.808780000E+2
-3.218670000E-6	1.266610000E-7	5.497000000E+0	2.999421631E+3	1.828960000E+2
-3.181410000E-6	1.490130000E-8	5.486900000E+0	2.999421631E+3	1.858150000E+2
-3.226120000E-6	3.725310000E-8	5.475700000E+0	2.999421631E+3	1.871330000E+2
-3.211210000E-6	0.000000000E+0	5.465300000E+0	2.999421631E+3	1.892750000E+2
-3.211210000E-6	-6.705570000E-8	5.453900000E+0	2.999421631E+3	1.919480000E+2
-3.196310000E-6	-4.470370000E-8	5.441800000E+0	2.999421631E+3	1.943290000E+2
-3.293170000E-6	-9.685800000E-8	5.430300000E+0	2.999421631E+3	1.961840000E+2
-3.226120000E-6	-1.937160000E-7	5.419900000E+0	2.999421631E+3	1.988420000E+2
-3.211210000E-6	-1.937160000E-7	5.409800000E+0	2.999421631E+3	2.005980000E+2
-3.300620000E-6	-1.937160000E-7	5.397900000E+0	2.999421631E+3	2.025960000E+2
-3.278270000E-6	-2.607720000E-7	5.386200000E+0	2.999421631E+3	2.056090000E+2
-3.226120000E-6	-2.831240000E-7	5.374700000E+0	2.999421631E+3	2.074560000E+2
-3.263370000E-6	-3.874320000E-7	5.364400000E+0	2.999421631E+3	2.094150000E+2
-3.248470000E-6	-4.470370000E-7	5.352300000E+0	2.999421631E+3	2.122040000E+2
-3.270820000E-6	-4.321350000E-7	5.341400000E+0	2.999421631E+3	2.140720000E+2
-3.211210000E-6	-5.513470000E-7	5.329200000E+0	2.999421631E+3	2.165200000E+2
