20240422_HM457MbNbZr2_chiAC_vs_T_B_1T.001.txt Tue, Apr 22, 2025 1:49:55 PM Juan Gabe
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

1T
Lockin_V_001	Chan2_V_001	Temperture_001	Field_001	Timestamp_001
-1.988570000E-5	2.436350000E-6	7.497500000E+0	9.999416992E+3	2.800000000E-2
-1.993040000E-5	2.406550000E-6	7.483600000E+0	9.999416992E+3	1.496500000E+1
-1.995280000E-5	2.346950000E-6	7.469600000E+0	9.999416992E+3	1.615100000E+1
-1.995280000E-5	2.309690000E-6	7.456500000E+0	9.999416992E+3	1.702400000E+1
-1.997510000E-5	2.391650000E-6	7.444100000E+0	9.999416992E+3	1.776700000E+1
-2.000490000E-5	2.346950000E-6	7.429100000E+0	9.999416992E+3	1.856600000E+1
-1.995280000E-5	2.361850000E-6	7.413100000E+0	9.999416992E+3	1.949800000E+1
-1.990060000E-5	2.346950000E-6	7.396300000E+0	9.999416992E+3	2.043400000E+1
-1.991550000E-5	2.369300000E-6	7.380600000E+0	9.999416992E+3	2.124700000E+1
-1.996770000E-5	2.339500000E-6	7.364500000E+0	9.999416992E+3	2.201700000E+1
-1.999750000E-5	2.369300000E-6	7.351000000E+0	9.999416992E+3	2.283700000E+1
-1.997510000E-5	2.391650000E-6	7.337400000E+0	9.999416992E+3	2.366900000E+1
-2.001980000E-5	2.391650000E-6	7.326300000E+0	9.999416992E+3	2.447900000E+1
-1.999000000E-5	2.317150000E-6	7.311400000E+0	9.999416992E+3	2.525100000E+1
-1.995280000E-5	2.361850000E-6	7.299400000E+0	9.999416992E+3	2.602900000E+1
-1.993790000E-5	2.391650000E-6	7.286300000E+0	9.999416992E+3	2.684200000E+1
-1.999750000E-5	2.376750000E-6	7.272100000E+0	9.999416992E+3	2.768600000E+1
-1.999750000E-5	2.384200000E-6	7.259100000E+0	9.999416992E+3	2.844400000E+1
-1.997510000E-5	2.332050000E-6	7.243600000E+0	9.999416992E+3	2.929200000E+1
-1.999000000E-5	2.309690000E-6	7.229000000E+0	9.999416992E+3	3.003900000E+1
-1.999000000E-5	2.332050000E-6	7.216900000E+0	9.999416992E+3	3.084100000E+1
-1.999000000E-5	2.332050000E-6	7.204800000E+0	9.999416992E+3	3.163600000E+1
-1.998260000E-5	2.339500000E-6	7.191200000E+0	9.999416992E+3	3.251900000E+1
-1.998260000E-5	2.369300000E-6	7.177600000E+0	9.999416992E+3	3.331100000E+1
-1.997510000E-5	2.354400000E-6	7.165600000E+0	9.999416992E+3	3.403800000E+1
-1.995280000E-5	2.354400000E-6	7.150000000E+0	9.999416992E+3	3.487600000E+1
-1.994530000E-5	2.399100000E-6	7.137200000E+0	9.999416992E+3	3.567800000E+1
-2.001240000E-5	2.339500000E-6	7.125000000E+0	9.999416992E+3	3.645200000E+1
-2.003470000E-5	2.302240000E-6	7.110200000E+0	9.999416992E+3	3.731900000E+1
-2.001240000E-5	2.339500000E-6	7.097800000E+0	9.999416992E+3	3.806300000E+1
-2.002730000E-5	2.391650000E-6	7.085400000E+0	9.999416992E+3	3.882900000E+1
-2.001980000E-5	2.406550000E-6	7.070400000E+0	9.999416992E+3	3.963200000E+1
-2.002730000E-5	2.369300000E-6	7.057700000E+0	9.999416992E+3	4.045300000E+1
-1.999750000E-5	2.369300000E-6	7.046500000E+0	9.999416992E+3	4.128900000E+1
-1.996020000E-5	2.361850000E-6	7.036300000E+0	9.999416992E+3	4.168600000E+1
-1.995280000E-5	2.399100000E-6	7.024600000E+0	9.999416992E+3	4.250000000E+1
-1.993790000E-5	2.384200000E-6	7.010200000E+0	9.999416992E+3	4.324900000E+1
-2.001980000E-5	2.339500000E-6	6.994500000E+0	9.999416992E+3	4.404100000E+1
-1.999000000E-5	2.339500000E-6	6.981200000E+0	9.999416992E+3	4.485200000E+1
-2.002730000E-5	2.287340000E-6	6.967700000E+0	9.999416992E+3	4.572100000E+1
-2.005710000E-5	2.339500000E-6	6.956400000E+0	9.999416992E+3	4.649300000E+1
-1.999000000E-5	2.354400000E-6	6.944200000E+0	9.999416992E+3	4.728200000E+1
-1.995280000E-5	2.376750000E-6	6.931300000E+0	9.999416992E+3	4.803700000E+1
-1.995280000E-5	2.361850000E-6	6.917300000E+0	9.999416992E+3	4.883000000E+1
-1.993040000E-5	2.361850000E-6	6.901200000E+0	9.999416992E+3	4.976900000E+1
-1.999000000E-5	2.317150000E-6	6.885900000E+0	9.999416992E+3	5.097600000E+1
-1.995280000E-5	2.309690000E-6	6.870800000E+0	9.999416992E+3	5.162500000E+1
-1.997510000E-5	2.369300000E-6	6.860500000E+0	9.999416992E+3	5.242900000E+1
-2.003470000E-5	2.369300000E-6	6.844800000E+0	9.999416992E+3	5.311700000E+1
-2.002730000E-5	2.279890000E-6	6.826500000E+0	9.999416992E+3	5.419100000E+1
-2.000490000E-5	2.272440000E-6	6.809100000E+0	9.999416992E+3	5.516500000E+1
-1.998260000E-5	2.376750000E-6	6.793900000E+0	9.999416992E+3	5.637700000E+1
-2.001980000E-5	2.324600000E-6	6.780200000E+0	9.999416992E+3	5.696600000E+1
-1.999000000E-5	2.309690000E-6	6.765300000E+0	9.999416992E+3	5.803100000E+1
-1.998260000E-5	2.354400000E-6	6.751900000E+0	9.999416992E+3	5.914300000E+1
-1.996020000E-5	2.361850000E-6	6.740800000E+0	9.999416992E+3	5.949300000E+1
-1.996770000E-5	2.324600000E-6	6.724600000E+0	9.999416992E+3	6.046000000E+1
-1.998260000E-5	2.384200000E-6	6.705800000E+0	9.999416992E+3	6.168700000E+1
-1.999000000E-5	2.361850000E-6	6.690300000E+0	9.999416992E+3	6.259000000E+1
-2.001980000E-5	2.294790000E-6	6.672800000E+0	9.999416992E+3	6.345300000E+1
-1.997510000E-5	2.309690000E-6	6.656900000E+0	9.999416992E+3	6.429600000E+1
-2.000490000E-5	2.406550000E-6	6.642400000E+0	9.999416992E+3	6.551000000E+1
-2.001980000E-5	2.399100000E-6	6.625600000E+0	9.999416992E+3	6.620500000E+1
-1.996770000E-5	2.369300000E-6	6.610100000E+0	9.999416992E+3	6.723300000E+1
-1.999000000E-5	2.339500000E-6	6.595100000E+0	9.999416992E+3	6.818000000E+1
-2.002730000E-5	2.406550000E-6	6.580400000E+0	9.999416992E+3	6.937600000E+1
-2.000490000E-5	2.376750000E-6	6.564200000E+0	9.999416992E+3	7.013100000E+1
-1.997510000E-5	2.369300000E-6	6.547300000E+0	9.999416992E+3	7.118200000E+1
-2.004220000E-5	2.339500000E-6	6.531200000E+0	9.999416992E+3	7.234500000E+1
-2.007200000E-5	2.317150000E-6	6.516800000E+0	9.999416992E+3	7.331600000E+1
-2.001980000E-5	2.339500000E-6	6.499800000E+0	9.999416992E+3	7.405000000E+1
-2.003470000E-5	2.339500000E-6	6.484200000E+0	9.999416992E+3	7.501500000E+1
-2.002730000E-5	2.391650000E-6	6.470300000E+0	9.999416992E+3	7.618900000E+1
-1.996770000E-5	2.361850000E-6	6.457100000E+0	9.999416992E+3	7.687000000E+1
-2.001980000E-5	2.399100000E-6	6.441800000E+0	9.999416992E+3	7.791100000E+1
-1.997510000E-5	2.376750000E-6	6.424700000E+0	9.999416992E+3	7.926500000E+1
-1.999750000E-5	2.369300000E-6	6.413900000E+0	9.999416992E+3	8.020700000E+1
-1.998260000E-5	2.384200000E-6	6.403300000E+0	9.999416992E+3	8.111700000E+1
-1.993040000E-5	2.339500000E-6	6.387100000E+0	9.999416992E+3	8.206500000E+1
-1.992300000E-5	2.302240000E-6	6.370100000E+0	9.999416992E+3	8.296600000E+1
-2.000490000E-5	2.324600000E-6	6.353900000E+0	9.999416992E+3	8.409700000E+1
-2.000490000E-5	2.302240000E-6	6.339800000E+0	9.999416992E+3	8.511600000E+1
-1.999000000E-5	2.309690000E-6	6.329200000E+0	9.999416992E+3	8.545300000E+1
-1.995280000E-5	2.339500000E-6	6.309500000E+0	9.999416992E+3	8.648300000E+1
-2.000490000E-5	2.339500000E-6	6.295000000E+0	9.999416992E+3	8.750000000E+1
-2.000490000E-5	2.332050000E-6	6.283000000E+0	9.999416992E+3	8.791200000E+1
-2.000490000E-5	2.399100000E-6	6.266100000E+0	9.999416992E+3	8.882600000E+1
-1.999000000E-5	2.406550000E-6	6.248900000E+0	9.999416992E+3	9.003200000E+1
