20240422_HM457MbNbZr2_chiAC_vs_T_B_3T.001.txt Tue, Apr 22, 2025 3:23:39 PM Juan Gabe
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

3T
Lockin_V_001	Chan2_V_001	Temperture_001	Field_001	Timestamp_001
-1.119380000E-4	-5.841280000E-6	6.501000000E+0	2.999975391E+4	2.700000000E-2
-1.140240000E-4	-7.391010000E-6	6.489800000E+0	2.999975391E+4	4.183300000E+1
-1.126830000E-4	-6.437330000E-6	6.476400000E+0	2.999975391E+4	4.376700000E+1
-1.128620000E-4	-6.616140000E-6	6.464000000E+0	2.999975391E+4	4.581500000E+1
-1.111630000E-4	-6.675750000E-6	6.452600000E+0	2.999975391E+4	4.858900000E+1
-1.119380000E-4	-7.182390000E-6	6.438800000E+0	2.999975391E+4	5.135000000E+1
-1.112820000E-4	-7.212190000E-6	6.427300000E+0	2.999975391E+4	5.339000000E+1
-1.110440000E-4	-7.271800000E-6	6.416300000E+0	2.999975391E+4	5.537700000E+1
-1.112530000E-4	-6.556540000E-6	6.405800000E+0	2.999975391E+4	5.775000000E+1
-1.117890000E-4	-7.212190000E-6	6.394400000E+0	2.999975391E+4	6.058000000E+1
-1.117890000E-4	-6.884370000E-6	6.383000000E+0	2.999975391E+4	6.217100000E+1
-1.107160000E-4	-6.765160000E-6	6.371700000E+0	2.999975391E+4	6.459300000E+1
-1.114020000E-4	-7.569820000E-6	6.360000000E+0	2.999975391E+4	6.725400000E+1
-1.114310000E-4	-7.599620000E-6	6.349700000E+0	2.999975391E+4	6.883500000E+1
-1.122960000E-4	-7.957280000E-6	6.339100000E+0	2.999975391E+4	7.050300000E+1
-1.115210000E-4	-7.152590000E-6	6.328100000E+0	2.999975391E+4	7.326700000E+1
-1.105370000E-4	-7.391010000E-6	6.317300000E+0	2.999975391E+4	7.528000000E+1
-1.109550000E-4	-8.076490000E-6	6.306800000E+0	2.999975391E+4	7.761900000E+1
-1.113720000E-4	-8.493720000E-6	6.295300000E+0	2.999975391E+4	8.007000000E+1
-1.107160000E-4	-8.076490000E-6	6.282800000E+0	2.999975391E+4	8.204700000E+1
-1.114610000E-4	-1.010300000E-5	6.271900000E+0	2.999975391E+4	8.449500000E+1
-1.111630000E-4	-1.007320000E-5	6.261400000E+0	2.999975391E+4	8.681600000E+1
-1.108350000E-4	-1.022230000E-5	6.249400000E+0	2.999975391E+4	8.888300000E+1
-1.103290000E-4	-9.834820000E-6	6.237600000E+0	2.999975391E+4	9.125700000E+1
-1.103580000E-4	-1.066930000E-5	6.226100000E+0	2.999975391E+4	9.364500000E+1
-1.102990000E-4	-1.060970000E-5	6.215300000E+0	2.999975391E+4	9.565200000E+1
-1.103290000E-4	-1.019250000E-5	6.204100000E+0	2.999975391E+4	9.840200000E+1
-1.102990000E-4	-1.078850000E-5	6.193200000E+0	2.999975391E+4	1.000780000E+2
-1.111630000E-4	-9.089770000E-6	6.181100000E+0	2.999975391E+4	1.024190000E+2
-1.108350000E-4	-9.119570000E-6	6.170600000E+0	2.999975391E+4	1.048640000E+2
-1.107160000E-4	-1.019250000E-5	6.159500000E+0	2.999975391E+4	1.072250000E+2
-1.117290000E-4	-1.013280000E-5	6.149000000E+0	2.999975391E+4	1.090660000E+2
-1.105970000E-4	-9.954030000E-6	6.138900000E+0	2.999975391E+4	1.110110000E+2
-1.108060000E-4	-8.702340000E-6	6.128200000E+0	2.999975391E+4	1.131250000E+2
-1.108650000E-4	-8.851350000E-6	6.118100000E+0	2.999975391E+4	1.154930000E+2
-1.102990000E-4	-8.493720000E-6	6.105000000E+0	2.999975391E+4	1.175950000E+2
-1.104780000E-4	-8.910950000E-6	6.093500000E+0	2.999975391E+4	1.204700000E+2
-1.108950000E-4	-9.268580000E-6	6.080500000E+0	2.999975391E+4	1.222840000E+2
-1.101800000E-4	-9.208980000E-6	6.069900000E+0	2.999975391E+4	1.254690000E+2
-1.101500000E-4	-1.001360000E-5	6.058800000E+0	2.999975391E+4	1.269970000E+2
-1.094050000E-4	-9.775220000E-6	6.047900000E+0	2.999975391E+4	1.286690000E+2
-1.099710000E-4	-1.013280000E-5	6.037800000E+0	2.999975391E+4	1.316860000E+2
-1.096730000E-4	-9.954030000E-6	6.026400000E+0	2.999975391E+4	1.337940000E+2
-1.096730000E-4	-9.626210000E-6	6.015900000E+0	2.999975391E+4	1.353390000E+2
-1.096730000E-4	-9.775220000E-6	6.005600000E+0	2.999975391E+4	1.380770000E+2
-1.100900000E-4	-9.715620000E-6	5.993200000E+0	2.999975391E+4	1.400230000E+2
-1.099110000E-4	-9.477200000E-6	5.983100000E+0	2.999975391E+4	1.423390000E+2
-1.100600000E-4	-1.013280000E-5	5.972300000E+0	2.999975391E+4	1.446770000E+2
-1.101200000E-4	-9.983840000E-6	5.960100000E+0	2.999975391E+4	1.464610000E+2
-1.101200000E-4	-9.626210000E-6	5.948900000E+0	2.999975391E+4	1.492890000E+2
-1.104180000E-4	-9.924230000E-6	5.938500000E+0	2.999975391E+4	1.510800000E+2
-1.100600000E-4	-9.894430000E-6	5.928100000E+0	2.999975391E+4	1.535400000E+2
-1.097030000E-4	-9.775220000E-6	5.918000000E+0	2.999975391E+4	1.553600000E+2
-1.097330000E-4	-9.357990000E-6	5.906300000E+0	2.999975391E+4	1.576390000E+2
-1.098820000E-4	-9.685810000E-6	5.896100000E+0	2.999975391E+4	1.600240000E+2
-1.099110000E-4	-1.004340000E-5	5.884700000E+0	2.999975391E+4	1.621800000E+2
-1.109840000E-4	-1.010300000E-5	5.873500000E+0	2.999975391E+4	1.637260000E+2
-1.114610000E-4	-1.025210000E-5	5.861500000E+0	2.999975391E+4	1.664450000E+2
-1.108350000E-4	-9.387790000E-6	5.851100000E+0	2.999975391E+4	1.683960000E+2
-1.100600000E-4	-9.059960000E-6	5.838900000E+0	2.999975391E+4	1.710670000E+2
-1.102690000E-4	-9.387790000E-6	5.827900000E+0	2.999975391E+4	1.735170000E+2
-1.100600000E-4	-9.477200000E-6	5.816200000E+0	2.999975391E+4	1.752130000E+2
-1.101200000E-4	-9.238780000E-6	5.804900000E+0	2.999975391E+4	1.779840000E+2
-1.103290000E-4	-9.119570000E-6	5.794700000E+0	2.999975391E+4	1.802990000E+2
-1.102090000E-4	-9.357990000E-6	5.784300000E+0	2.999975391E+4	1.822740000E+2
-1.102990000E-4	-9.626210000E-6	5.774200000E+0	2.999975391E+4	1.837480000E+2
-1.109840000E-4	-9.685810000E-6	5.761600000E+0	2.999975391E+4	1.862770000E+2
-1.104480000E-4	-9.357990000E-6	5.750100000E+0	2.999975391E+4	1.891100000E+2
-1.107160000E-4	-9.089770000E-6	5.737800000E+0	2.999975391E+4	1.910890000E+2
-1.100900000E-4	-8.851350000E-6	5.727500000E+0	2.999975391E+4	1.941840000E+2
-1.097920000E-4	-8.702340000E-6	5.715900000E+0	2.999975391E+4	1.958570000E+2
-1.099110000E-4	-8.791740000E-6	5.704500000E+0	2.999975391E+4	1.978720000E+2
