20240415a_HM449HfTa4Zr_chiAC_vs_T_B_4.002.txt Tue, Apr 15, 2025 5:45:55 PM Juan Gabe
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

40000 Oe (4 T)
Lockin_V_002	Chan2_V_002	Temperture_002	Field_002	Timestamp_002
1.180180000E-5	-1.809010000E-5	7.500200000E+0	3.999977344E+4	2.900000000E-2
8.203150000E-6	-2.051900000E-5	7.490100000E+0	3.999977344E+4	1.077100000E+1
9.022710000E-6	-2.011670000E-5	7.478300000E+0	3.999977344E+4	1.276400000E+1
7.249440000E-6	-2.092880000E-5	7.466200000E+0	3.999977344E+4	1.440500000E+1
8.523520000E-6	-2.022840000E-5	7.454700000E+0	3.999977344E+4	1.636900000E+1
9.559150000E-6	-2.071270000E-5	7.442600000E+0	3.999977344E+4	1.920300000E+1
8.873700000E-6	-1.979630000E-5	7.431800000E+0	3.999977344E+4	2.117400000E+1
9.745420000E-6	-1.892460000E-5	7.421200000E+0	3.999977344E+4	2.342900000E+1
1.188370000E-5	-1.880540000E-5	7.409900000E+0	3.999977344E+4	2.587300000E+1
1.102690000E-5	-1.864150000E-5	7.398100000E+0	3.999977344E+4	2.783300000E+1
9.052510000E-6	-2.052650000E-5	7.388000000E+0	3.999977344E+4	2.964600000E+1
1.219670000E-5	-1.765050000E-5	7.376700000E+0	3.999977344E+4	3.237200000E+1
1.210730000E-5	-1.753130000E-5	7.366200000E+0	3.999977344E+4	3.435700000E+1
1.014030000E-5	-1.688310000E-5	7.354400000E+0	3.999977344E+4	3.677100000E+1
8.434120000E-6	-1.982610000E-5	7.343700000E+0	3.999977344E+4	3.874900000E+1
7.785910000E-6	-1.876810000E-5	7.332800000E+0	3.999977344E+4	4.122900000E+1
7.621970000E-6	-1.991550000E-5	7.321200000E+0	3.999977344E+4	4.317400000E+1
1.052030000E-5	-1.948340000E-5	7.309500000E+0	3.999977344E+4	4.518600000E+1
9.186620000E-6	-2.013160000E-5	7.298300000E+0	3.999977344E+4	4.758200000E+1
9.238780000E-6	-2.004960000E-5	7.287800000E+0	3.999977344E+4	5.000100000E+1
9.365440000E-6	-2.281380000E-5	7.277400000E+0	3.999977344E+4	5.204400000E+1
6.929070000E-6	-2.434860000E-5	7.266800000E+0	3.999977344E+4	5.436800000E+1
8.158440000E-6	-2.194210000E-5	7.255500000E+0	3.999977344E+4	5.597500000E+1
9.439940000E-6	-2.042960000E-5	7.244500000E+0	3.999977344E+4	5.840700000E+1
8.612930000E-6	-2.108530000E-5	7.233900000E+0	3.999977344E+4	6.037500000E+1
7.107880000E-6	-2.297030000E-5	7.223100000E+0	3.999977344E+4	6.282100000E+1
9.805020000E-6	-2.074250000E-5	7.211900000E+0	3.999977344E+4	6.517800000E+1
1.086300000E-5	-1.959510000E-5	7.199500000E+0	3.999977344E+4	6.756300000E+1
9.089770000E-6	-1.935670000E-5	7.188900000E+0	3.999977344E+4	6.955300000E+1
9.551700000E-6	-2.197930000E-5	7.177700000E+0	3.999977344E+4	7.157100000E+1
1.174220000E-5	-1.835090000E-5	7.166400000E+0	3.999977344E+4	7.395200000E+1
9.521900000E-6	-2.124920000E-5	7.156300000E+0	3.999977344E+4	7.679000000E+1
8.121190000E-6	-2.309690000E-5	7.145600000E+0	3.999977344E+4	7.837700000E+1
7.897670000E-6	-1.883520000E-5	7.134600000E+0	3.999977344E+4	8.037700000E+1
6.750260000E-6	-2.083940000E-5	7.124500000E+0	3.999977344E+4	8.238700000E+1
6.914170000E-6	-1.989320000E-5	7.114500000E+0	3.999977344E+4	8.455700000E+1
7.517660000E-6	-1.934180000E-5	7.103200000E+0	3.999977344E+4	8.698200000E+1
8.232950000E-6	-1.999750000E-5	7.093100000E+0	3.999977344E+4	8.849400000E+1
8.188250000E-6	-2.058610000E-5	7.081800000E+0	3.999977344E+4	9.067600000E+1
8.590580000E-6	-2.030290000E-5	7.071200000E+0	3.999977344E+4	9.304200000E+1
1.108650000E-5	-2.096610000E-5	7.060900000E+0	3.999977344E+4	9.523500000E+1
8.747040000E-6	-2.129390000E-5	7.049300000E+0	3.999977344E+4	9.802400000E+1
1.125790000E-5	-1.720350000E-5	7.038500000E+0	3.999977344E+4	9.961400000E+1
1.058730000E-5	-1.736740000E-5	7.027600000E+0	3.999977344E+4	1.016820000E+2
9.037610000E-6	-2.113000000E-5	7.017100000E+0	3.999977344E+4	1.041220000E+2
8.992910000E-6	-2.106290000E-5	7.005800000E+0	3.999977344E+4	1.065380000E+2
1.089280000E-5	-1.911090000E-5	6.995500000E+0	3.999977344E+4	1.078910000E+2
7.338850000E-6	-2.175580000E-5	6.984500000E+0	3.999977344E+4	1.106510000E+2
1.060220000E-5	-2.200910000E-5	6.973900000E+0	3.999977344E+4	1.126470000E+2
8.978010000E-6	-2.133860000E-5	6.961900000E+0	3.999977344E+4	1.147530000E+2
7.487860000E-6	-2.241150000E-5	6.951500000E+0	3.999977344E+4	1.171910000E+2
7.510210000E-6	-2.151740000E-5	6.940300000E+0	3.999977344E+4	1.193430000E+2
6.929070000E-6	-2.151740000E-5	6.929600000E+0	3.999977344E+4	1.213280000E+2
8.657630000E-6	-1.957280000E-5	6.918100000E+0	3.999977344E+4	1.237130000E+2
9.544250000E-6	-2.023590000E-5	6.907000000E+0	3.999977344E+4	1.258410000E+2
8.545870000E-6	-2.118960000E-5	6.896300000E+0	3.999977344E+4	1.286780000E+2
1.003600000E-5	-2.251580000E-5	6.885800000E+0	3.999977344E+4	1.304300000E+2
9.834820000E-6	-1.811990000E-5	6.875400000E+0	3.999977344E+4	1.321520000E+2
7.398460000E-6	-2.306710000E-5	6.863100000E+0	3.999977344E+4	1.346860000E+2
9.685810000E-6	-1.931950000E-5	6.849800000E+0	3.999977344E+4	1.375900000E+2
9.290930000E-6	-1.875320000E-5	6.838600000E+0	3.999977344E+4	1.393630000E+2
7.867870000E-6	-1.982610000E-5	6.826000000E+0	3.999977344E+4	1.424030000E+2
6.511840000E-6	-2.106290000E-5	6.814700000E+0	3.999977344E+4	1.440400000E+2
8.091390000E-6	-1.829130000E-5	6.802200000E+0	3.999977344E+4	1.469260000E+2
6.876910000E-6	-2.012410000E-5	6.791600000E+0	3.999977344E+4	1.493800000E+2
8.307460000E-6	-1.981120000E-5	6.778400000E+0	3.999977344E+4	1.516230000E+2
7.122780000E-6	-2.169620000E-5	6.766800000E+0	3.999977344E+4	1.540240000E+2
7.681610000E-6	-1.844780000E-5	6.755900000E+0	3.999977344E+4	1.563140000E+2
7.212190000E-6	-1.961000000E-5	6.744000000E+0	3.999977344E+4	1.586950000E+2
6.645950000E-6	-1.913320000E-5	6.732800000E+0	3.999977344E+4	1.604120000E+2
1.066180000E-5	-1.454360000E-5	6.722000000E+0	3.999977344E+4	1.629350000E+2
9.842280000E-6	-1.778470000E-5	6.711600000E+0	3.999977344E+4	1.650590000E+2
8.195700000E-6	-1.849990000E-5	6.701400000E+0	3.999977344E+4	1.671030000E+2
8.747040000E-6	-1.979630000E-5	6.688900000E+0	3.999977344E+4	1.697270000E+2
8.031780000E-6	-2.080960000E-5	6.677100000E+0	3.999977344E+4	1.717720000E+2
9.514450000E-6	-1.860420000E-5	6.666100000E+0	3.999977344E+4	1.740010000E+2
9.298380000E-6	-1.659260000E-5	6.655500000E+0	3.999977344E+4	1.764220000E+2
8.337260000E-6	-1.900650000E-5	6.644500000E+0	3.999977344E+4	1.786170000E+2
8.635280000E-6	-2.046690000E-5	6.634000000E+0	3.999977344E+4	1.802970000E+2
9.514450000E-6	-2.026570000E-5	6.623300000E+0	3.999977344E+4	1.828540000E+2
8.307460000E-6	-2.077980000E-5	6.611700000E+0	3.999977344E+4	1.852670000E+2
1.068420000E-5	-1.628710000E-5	6.601400000E+0	3.999977344E+4	1.866600000E+2
1.107910000E-5	-1.819440000E-5	6.590000000E+0	3.999977344E+4	1.894950000E+2
1.090770000E-5	-1.744940000E-5	6.579900000E+0	3.999977344E+4	1.912730000E+2
8.739590000E-6	-1.982610000E-5	6.567200000E+0	3.999977344E+4	1.937880000E+2
1.033400000E-5	-1.725570000E-5	6.555200000E+0	3.999977344E+4	1.963830000E+2
7.860420000E-6	-2.089150000E-5	6.542000000E+0	3.999977344E+4	1.995050000E+2
7.301600000E-6	-2.002730000E-5	6.531600000E+0	3.999977344E+4	2.009850000E+2
7.212190000E-6	-2.010920000E-5	6.520500000E+0	3.999977344E+4	2.032280000E+2
7.055730000E-6	-1.987080000E-5	6.509900000E+0	3.999977344E+4	2.052240000E+2
7.756110000E-6	-2.058610000E-5	6.499400000E+0	3.999977344E+4	2.079260000E+2
1.020740000E-5	-1.746430000E-5	6.489100000E+0	3.999977344E+4	2.098900000E+2
9.790120000E-6	-1.975160000E-5	6.478700000E+0	3.999977344E+4	2.115280000E+2
1.140690000E-5	-2.130880000E-5	6.467300000E+0	3.999977344E+4	2.136790000E+2
1.166020000E-5	-1.737490000E-5	6.457200000E+0	3.999977344E+4	2.158020000E+2
1.102690000E-5	-2.006450000E-5	6.445700000E+0	3.999977344E+4	2.182930000E+2
1.287470000E-5	-1.934180000E-5	6.434300000E+0	3.999977344E+4	2.209790000E+2
1.142180000E-5	-1.965470000E-5	6.422300000E+0	3.999977344E+4	2.230440000E+2
1.057240000E-5	-2.210600000E-5	6.410000000E+0	3.999977344E+4	2.255570000E+2
1.131750000E-5	-2.014650000E-5	6.399400000E+0	3.999977344E+4	2.274930000E+2
1.008810000E-5	-2.238910000E-5	6.386400000E+0	3.999977344E+4	2.297980000E+2
9.507000000E-6	-2.077980000E-5	6.373900000E+0	3.999977344E+4	2.326150000E+2
1.109400000E-5	-1.876810000E-5	6.363600000E+0	3.999977344E+4	2.348070000E+2
1.144420000E-5	-1.960260000E-5	6.350500000E+0	3.999977344E+4	2.372760000E+2
1.332910000E-5	-2.063080000E-5	6.340500000E+0	3.999977344E+4	2.393740000E+2
1.307580000E-5	-1.766540000E-5	6.329800000E+0	3.999977344E+4	2.414850000E+2
1.253940000E-5	-2.001980000E-5	6.318900000E+0	3.999977344E+4	2.436480000E+2
1.340370000E-5	-2.077980000E-5	6.307600000E+0	3.999977344E+4	2.457600000E+2
1.269580000E-5	-2.032530000E-5	6.296200000E+0	3.999977344E+4	2.478810000E+2
9.976390000E-6	-2.197930000E-5	6.285200000E+0	3.999977344E+4	2.503860000E+2
9.276030000E-6	-2.022100000E-5	6.275100000E+0	3.999977344E+4	2.521490000E+2
1.012540000E-5	-1.814230000E-5	6.265000000E+0	3.999977344E+4	2.546200000E+2
1.009560000E-5	-2.083940000E-5	6.254800000E+0	3.999977344E+4	2.566930000E+2
1.057990000E-5	-1.907360000E-5	6.243600000E+0	3.999977344E+4	2.584310000E+2
1.057240000E-5	-2.148760000E-5	6.231400000E+0	3.999977344E+4	2.609610000E+2
1.108650000E-5	-1.695760000E-5	6.219700000E+0	3.999977344E+4	2.634090000E+2
9.819920000E-6	-1.989320000E-5	6.208500000E+0	3.999977344E+4	2.656260000E+2
1.005830000E-5	-2.019120000E-5	6.198000000E+0	3.999977344E+4	2.681630000E+2
1.024460000E-5	-1.905870000E-5	6.187500000E+0	3.999977344E+4	2.698900000E+2
9.432490000E-6	-2.047430000E-5	6.175500000E+0	3.999977344E+4	2.720750000E+2
9.179170000E-6	-1.879790000E-5	6.163200000E+0	3.999977344E+4	2.749530000E+2
9.141920000E-6	-2.034770000E-5	6.152800000E+0	3.999977344E+4	2.766740000E+2
1.019990000E-5	-2.146520000E-5	6.142000000E+0	3.999977344E+4	2.787520000E+2
9.432490000E-6	-1.992300000E-5	6.131700000E+0	3.999977344E+4	2.809720000E+2
8.888600000E-6	-1.787410000E-5	6.121100000E+0	3.999977344E+4	2.833430000E+2
9.782670000E-6	-1.712160000E-5	6.108500000E+0	3.999977344E+4	2.855260000E+2
9.380340000E-6	-1.638390000E-5	6.097500000E+0	3.999977344E+4	2.876130000E+2
8.992910000E-6	-1.692780000E-5	6.085900000E+0	3.999977344E+4	2.901520000E+2
9.447390000E-6	-1.849250000E-5	6.074200000E+0	3.999977344E+4	2.923560000E+2
1.151120000E-5	-1.738230000E-5	6.064100000E+0	3.999977344E+4	2.948590000E+2
9.201530000E-6	-1.786660000E-5	6.053500000E+0	3.999977344E+4	2.968300000E+2
9.648560000E-6	-1.700230000E-5	6.041300000E+0	3.999977344E+4	2.990890000E+2
1.049790000E-5	-1.858930000E-5	6.029000000E+0	3.999977344E+4	3.017480000E+2
1.058730000E-5	-1.804540000E-5	6.015200000E+0	3.999977344E+4	3.041850000E+2
1.171980000E-5	-1.761330000E-5	6.004500000E+0	3.999977344E+4	3.063130000E+2
1.049790000E-5	-1.670430000E-5	5.993800000E+0	3.999977344E+4	3.086930000E+2
1.109400000E-5	-1.489380000E-5	5.981200000E+0	3.999977344E+4	3.109610000E+2
8.761940000E-6	-1.701720000E-5	5.970700000E+0	3.999977344E+4	3.133590000E+2
9.052510000E-6	-1.697250000E-5	5.959600000E+0	3.999977344E+4	3.152270000E+2
9.566600000E-6	-1.676390000E-5	5.948000000E+0	3.999977344E+4	3.179430000E+2
8.955660000E-6	-1.825400000E-5	5.937800000E+0	3.999977344E+4	3.197460000E+2
7.949830000E-6	-1.716630000E-5	5.927600000E+0	3.999977344E+4	3.221320000E+2
9.223880000E-6	-1.935670000E-5	5.917000000E+0	3.999977344E+4	3.244660000E+2
9.886980000E-6	-1.921520000E-5	5.904500000E+0	3.999977344E+4	3.265390000E+2
8.195700000E-6	-1.836580000E-5	5.891800000E+0	3.999977344E+4	3.286630000E+2
9.171720000E-6	-1.843290000E-5	5.880400000E+0	3.999977344E+4	3.312290000E+2
7.182390000E-6	-1.639880000E-5	5.868600000E+0	3.999977344E+4	3.338160000E+2
9.626210000E-6	-1.495340000E-5	5.857800000E+0	3.999977344E+4	3.359260000E+2
8.933300000E-6	-1.750150000E-5	5.846200000E+0	3.999977344E+4	3.380150000E+2
6.966320000E-6	-1.676390000E-5	5.835300000E+0	3.999977344E+4	3.405860000E+2
4.887610000E-6	-1.723330000E-5	5.824600000E+0	3.999977344E+4	3.424360000E+2
4.366070000E-6	-1.883520000E-5	5.813600000E+0	3.999977344E+4	3.444090000E+2
6.668300000E-6	-1.937160000E-5	5.802900000E+0	3.999977344E+4	3.474200000E+2
6.221260000E-6	-1.741210000E-5	5.788900000E+0	3.999977344E+4	3.495120000E+2
6.228710000E-6	-1.598910000E-5	5.776900000E+0	3.999977344E+4	3.516150000E+2
6.482030000E-6	-1.803800000E-5	5.766300000E+0	3.999977344E+4	3.540730000E+2
7.830620000E-6	-1.716630000E-5	5.755600000E+0	3.999977344E+4	3.564670000E+2
5.297390000E-6	-1.773990000E-5	5.743500000E+0	3.999977344E+4	3.589460000E+2
6.534190000E-6	-1.941630000E-5	5.730500000E+0	3.999977344E+4	3.606990000E+2
7.703960000E-6	-1.882030000E-5	5.718400000E+0	3.999977344E+4	3.636120000E+2
6.265970000E-6	-1.980380000E-5	5.707500000E+0	3.999977344E+4	3.661390000E+2
7.852970000E-6	-1.832110000E-5	5.697000000E+0	3.999977344E+4	3.684030000E+2
7.443160000E-6	-1.938650000E-5	5.685000000E+0	3.999977344E+4	3.705440000E+2
7.256890000E-6	-1.933440000E-5	5.674700000E+0	3.999977344E+4	3.721600000E+2
5.364450000E-6	-1.982610000E-5	5.663500000E+0	3.999977344E+4	3.746950000E+2
5.364450000E-6	-1.917050000E-5	5.651900000E+0	3.999977344E+4	3.774990000E+2
7.338850000E-6	-1.876810000E-5	5.640400000E+0	3.999977344E+4	3.793500000E+2
6.690650000E-6	-1.890220000E-5	5.627900000E+0	3.999977344E+4	3.817750000E+2
5.617770000E-6	-1.815720000E-5	5.617800000E+0	3.999977344E+4	3.841730000E+2
1.002850000E-5	-1.424560000E-5	5.604700000E+0	3.999977344E+4	3.863380000E+2
7.540020000E-6	-1.903630000E-5	5.592900000E+0	3.999977344E+4	3.889930000E+2
8.560780000E-6	-1.727800000E-5	5.581700000E+0	3.999977344E+4	3.909720000E+2
6.958870000E-6	-1.931950000E-5	5.571600000E+0	3.999977344E+4	3.932090000E+2
8.553320000E-6	-1.715140000E-5	5.561200000E+0	3.999977344E+4	3.952680000E+2
8.538420000E-6	-1.811990000E-5	5.549800000E+0	3.999977344E+4	3.971020000E+2
1.003600000E-5	-1.668200000E-5	5.537900000E+0	3.999977344E+4	3.999020000E+2
8.307460000E-6	-1.923010000E-5	5.526700000E+0	3.999977344E+4	4.021470000E+2
9.082320000E-6	-1.834340000E-5	5.516000000E+0	3.999977344E+4	4.037440000E+2
9.991290000E-6	-1.759090000E-5	5.504500000E+0	3.999977344E+4	4.068090000E+2
8.687440000E-6	-1.985590000E-5	5.494200000E+0	3.999977344E+4	4.085560000E+2
6.862010000E-6	-2.007940000E-5	5.482300000E+0	3.999977344E+4	4.110790000E+2
7.696510000E-6	-2.009430000E-5	5.471400000E+0	3.999977344E+4	4.125040000E+2
1.034890000E-5	-1.972180000E-5	5.460500000E+0	3.999977344E+4	4.153710000E+2
8.046690000E-6	-2.104060000E-5	5.448100000E+0	3.999977344E+4	4.175880000E+2
9.946580000E-6	-2.039980000E-5	5.436800000E+0	3.999977344E+4	4.201180000E+2
1.095240000E-5	-1.825400000E-5	5.422300000E+0	3.999977344E+4	4.225890000E+2
9.045060000E-6	-2.069040000E-5	5.410100000E+0	3.999977344E+4	4.254290000E+2
1.114610000E-5	-1.819440000E-5	5.399900000E+0	3.999977344E+4	4.273320000E+2
1.045320000E-5	-1.933440000E-5	5.389200000E+0	3.999977344E+4	4.291840000E+2
8.329810000E-6	-2.161430000E-5	5.376500000E+0	3.999977344E+4	4.321250000E+2
1.095240000E-5	-1.879790000E-5	5.366000000E+0	3.999977344E+4	4.343740000E+2
9.112120000E-6	-1.887240000E-5	5.354500000E+0	3.999977344E+4	4.368410000E+2
1.040850000E-5	-1.967710000E-5	5.343300000E+0	3.999977344E+4	4.383940000E+2
1.143670000E-5	-2.033280000E-5	5.331600000E+0	3.999977344E+4	4.411810000E+2
1.411890000E-5	-1.660750000E-5	5.319000000E+0	3.999977344E+4	4.436170000E+2
1.403700000E-5	-1.963980000E-5	5.307400000E+0	3.999977344E+4	4.454550000E+2
1.186140000E-5	-1.730040000E-5	5.295300000E+0	3.999977344E+4	4.484400000E+2
1.091520000E-5	-2.008690000E-5	5.282400000E+0	3.999977344E+4	4.508090000E+2
1.291940000E-5	-1.870850000E-5	5.271500000E+0	3.999977344E+4	4.531800000E+2
1.291940000E-5	-1.807520000E-5	5.258300000E+0	3.999977344E+4	4.552100000E+2
1.137710000E-5	-2.084680000E-5	5.246300000E+0	3.999977344E+4	4.582470000E+2
1.355270000E-5	-1.921520000E-5	5.236100000E+0	3.999977344E+4	4.599920000E+2
1.470750000E-5	-1.488630000E-5	5.225800000E+0	3.999977344E+4	4.623850000E+2
1.348560000E-5	-1.741960000E-5	5.212700000E+0	3.999977344E+4	4.648150000E+2
1.489380000E-5	-1.960260000E-5	5.202300000E+0	3.999977344E+4	4.668050000E+2
1.242020000E-5	-1.776980000E-5	5.190500000E+0	3.999977344E+4	4.693190000E+2
1.250210000E-5	-1.698000000E-5	5.178700000E+0	3.999977344E+4	4.720550000E+2
1.483420000E-5	-1.970690000E-5	5.166200000E+0	3.999977344E+4	4.739980000E+2
1.519920000E-5	-2.075000000E-5	5.154400000E+0	3.999977344E+4	4.762540000E+2
1.700230000E-5	-2.017630000E-5	5.142600000E+0	3.999977344E+4	4.791830000E+2
1.470750000E-5	-2.156210000E-5	5.131100000E+0	3.999977344E+4	4.813810000E+2
1.443930000E-5	-1.976650000E-5	5.119800000E+0	3.999977344E+4	4.830460000E+2
1.630200000E-5	-2.172600000E-5	5.107800000E+0	3.999977344E+4	4.859610000E+2
1.633920000E-5	-2.311930000E-5	5.095200000E+0	3.999977344E+4	4.883930000E+2
1.411890000E-5	-1.969950000E-5	5.083500000E+0	3.999977344E+4	4.904620000E+2
1.531850000E-5	-2.279140000E-5	5.070500000E+0	3.999977344E+4	4.932960000E+2
