21.64	3901
21.66	3875
21.68	3865
21.7	3932
21.72	3936
21.74	3939
21.76	3934
21.78	3954
21.8	4027
21.82	4087
21.84	4162
21.86	4162
21.88	4187
21.9	4214
21.92	4322
21.94	4362
21.96	4361
21.98	4526
22	4631
22.02	4682
22.04	4657
22.06	4640
22.08	4591
22.1	4411
22.12	4287
22.14	4218
22.16	4168
22.18	4100
22.2	4055
22.22	4038
22.24	3985
22.26	3941
22.28	3799
22.3	3744
22.32	3830
22.34	3827
22.36	3794
22.38	3718
22.4	3586
22.42	3595
22.44	3627
22.46	3645
22.48	3660
22.5	3700
22.52	3643
22.54	3494
22.56	3552
22.58	3534
22.6	3548
22.62	3523
22.64	3550
22.66	3563
22.68	3542
22.7	3603
22.72	3568
22.74	3560
22.76	3530
22.78	3524
22.8	3475
22.82	3397
22.84	3354
22.86	3471
22.88	3444
22.9	3388
22.92	3457
22.94	3498
22.96	3420
22.98	3478
23	3450
23.02	3402
23.04	3360
23.06	3311
23.08	3352
23.1	3439
23.12	3389
23.14	3329
23.16	3334
23.18	3321
23.2	3351
23.22	3324
23.24	3320
23.26	3377
23.28	3338
23.3	3279
23.32	3270
23.34	3256
23.36	3276
23.38	3269
23.4	3240
23.42	3205
23.44	3233
23.46	3187
23.48	3242
23.5	3221
23.52	3222
23.54	3296
23.56	3260
23.58	3216
23.6	3273
23.62	3244
23.64	3262
23.66	3183
23.68	3153
23.7	3184
23.72	3215
23.74	3205
23.76	3200
23.78	3227
23.8	3174
23.82	3139
23.84	3114
23.86	3197
23.88	3064
23.9	3064
23.92	3082
23.94	3148
23.96	3172
23.98	3061
24	3043
24.02	3031
24.04	3109
24.06	3066
24.08	3015
24.1	2937
24.12	3009
24.14	2985
24.16	3034
24.18	2964
24.2	2990
24.22	3060
24.24	3051
24.26	3017
24.28	2927
24.3	2951
24.32	2974
24.34	2994
24.36	2999
24.38	2853
24.4	2969
24.42	2909
24.44	2905
24.46	2857
24.48	2890
24.5	2895
24.52	2961
24.54	2883
24.56	2951
24.58	2888
24.6	2913
24.62	2892
24.64	2885
24.66	2878
24.68	2892
24.7	2846
24.72	2764
24.74	2804
24.76	2815
24.78	2954
24.8	2842
24.82	2799
24.84	2709
24.86	2761
24.88	2741
24.9	2721
24.92	2809
24.94	2773
24.96	2795
24.98	2792
25	2734
25.02	2724
25.04	2751
25.06	2759
25.08	2830
25.1	2796
25.12	2675
25.14	2749
25.16	2771
25.18	2777
25.2	2677
25.22	2639
25.24	2678
25.26	2719
25.28	2594
25.3	2598
25.32	2634
25.34	2692
25.36	2710
25.38	2676
25.4	2629
25.42	2590
25.44	2645
25.46	2750
25.48	2665
25.5	2687
25.52	2640
25.54	2632
25.56	2683
25.58	2588
25.6	2631
25.62	2688
25.64	2769
25.66	2726
25.68	2670
25.7	2621
25.72	2701
25.74	2688
25.76	2718
25.78	2593
25.8	2614
25.82	2649
25.84	2603
25.86	2540
25.88	2542
25.9	2578
25.92	2550
25.94	2503
25.96	2514
25.98	2491
26	2519
26.02	2420
26.04	2457
26.06	2475
26.08	2526
26.1	2457
26.12	2403
26.14	2426
26.16	2395
26.18	2396
26.2	2496
26.22	2448
26.24	2494
26.26	2458
26.28	2426
26.3	2378
26.32	2385
26.34	2462
26.36	2396
26.38	2473
26.4	2424
26.42	2374
26.44	2469
26.46	2528
26.48	2457
26.5	2411
26.52	2499
26.54	2473
26.56	2418
26.58	2406
26.6	2345
26.62	2373
26.64	2428
26.66	2356
26.68	2352
26.7	2418
26.72	2350
26.74	2264
26.76	2271
26.78	2324
26.8	2299
26.82	2293
26.84	2277
26.86	2279
26.88	2324
26.9	2288
26.92	2255
26.94	2337
26.96	2229
26.98	2227
27	2234
27.02	2203
27.04	2242
27.06	2222
27.08	2189
27.1	2167
27.12	2237
27.14	2233
27.16	2217
27.18	2199
27.2	2163
27.22	2150
27.24	2113
27.26	2114
27.28	2212
27.3	2167
27.32	2181
27.34	2162
27.36	2169
27.38	2129
27.4	2120
27.42	2102
27.44	2127
27.46	2141
27.48	2137
27.5	2169
27.52	2196
27.54	2134
27.56	2107
27.58	2089
27.6	2079
27.62	2088
27.64	2117
27.66	2109
27.68	2120
27.7	2107
27.72	2103
27.74	2155
27.76	2067
27.78	2081
27.8	2117
27.82	2074
27.84	2070
27.86	2121
27.88	2104
27.9	2039
27.92	2092
27.94	2044
27.96	2006
27.98	1998
28	2016
28.02	2049
28.04	2004
28.06	2018
28.08	2050
28.1	2051
28.12	2077
28.14	2066
28.16	2020
28.18	2015
28.2	2059
28.22	2048
28.24	2027
28.26	2019
28.28	2020
28.3	2017
28.32	1993
28.34	2074
28.36	2033
28.38	1993
28.4	2030
28.42	2036
28.44	2065
28.46	2078
28.48	2042
28.5	2024
28.52	1994
28.54	2018
28.56	2031
28.58	1965
28.6	1966
28.62	1979
28.64	1930
28.66	1946
28.68	2002
28.7	1998
28.72	1995
28.74	1983
28.76	1919
28.78	1877
28.8	1929
28.82	1984
28.84	1945
28.86	1902
28.88	1918
28.9	1899
28.92	1897
28.94	1921
28.96	1963
28.98	1975
29	1932
29.02	1869
29.04	1901
29.06	1905
29.08	1902
29.1	1875
29.12	1844
29.14	1861
29.16	1838
29.18	1881
29.2	1838
29.22	1813
29.24	1855
29.26	1837
29.28	1831
29.3	1869
29.32	1876
29.34	1877
29.36	1870
29.38	1875
29.4	1823
29.42	1815
29.44	1831
29.46	1816
29.48	1854
29.5	1834
29.52	1785
29.54	1788
29.56	1783
29.58	1809
29.6	1834
29.62	1860
29.64	1855
29.66	1830
29.68	1831
29.7	1851
29.72	1815
29.74	1809
29.76	1805
29.78	1735
29.8	1765
29.82	1790
29.84	1778
29.86	1793
29.88	1796
29.9	1758
29.92	1707
29.94	1744
29.96	1773
29.98	1759
30	1755
30.02	1753
30.04	1739
30.06	1774
30.08	1767
30.1	1763
30.12	1780
30.14	1770
30.16	1754
30.18	1745
30.2	1731
30.22	1721
30.24	1728
30.26	1727
30.28	1725
30.3	1684
30.32	1642
30.34	1710
30.36	1718
30.38	1721
30.4	1747
30.42	1708
30.44	1667
30.46	1676
30.48	1658
30.5	1648
30.52	1698
30.54	1692
30.56	1688
30.58	1683
30.6	1708
30.62	1704
30.64	1670
30.66	1671
30.68	1637
30.7	1611
30.72	1643
30.74	1683
30.76	1686
30.78	1679
30.8	1652
30.82	1653
30.84	1675
30.86	1670
30.88	1654
30.9	1646
30.92	1670
30.94	1671
30.96	1663
30.98	1672
31	1688
31.02	1705
31.04	1677
31.06	1631
31.08	1605
31.1	1615
31.12	1625
31.14	1621
31.16	1651
31.18	1655
31.2	1621
31.22	1598
31.24	1610
31.26	1639
31.28	1651
31.3	1647
31.32	1653
31.34	1634
31.36	1617
31.38	1651
31.4	1667
31.42	1632
31.44	1621
31.46	1641
31.48	1632
31.5	1638
31.52	1666
31.54	1682
31.56	1669
31.58	1622
31.6	1604
31.62	1634
31.64	1643
31.66	1660
31.68	1625
31.7	1629
31.72	1622
31.74	1572
31.76	1625
31.78	1637
31.8	1597
31.82	1567
31.84	1582
31.86	1565
31.88	1541
31.9	1550
31.92	1584
31.94	1569
31.96	1532
31.98	1552
32	1582
32.02	1578
32.04	1556
32.06	1526
32.08	1507
32.1	1500
32.12	1539
32.14	1545
32.16	1517
32.18	1463
32.2	1444
32.22	1465
32.24	1517
32.26	1503
32.28	1458
32.3	1470
32.32	1478
32.34	1474
32.36	1500
32.38	1489
32.4	1460
32.42	1450
32.44	1497
32.46	1479
32.48	1476
32.5	1494
32.52	1515
32.54	1519
32.56	1504
32.58	1503
32.6	1497
32.62	1466
32.64	1448
32.66	1506
32.68	1528
32.7	1485
32.72	1441
32.74	1438
32.76	1460
32.78	1494
32.8	1481
32.82	1484
32.84	1470
32.86	1499
32.88	1549
32.9	1515
32.92	1489
32.94	1528
32.96	1464
32.98	1425
33	1438
33.02	1469
33.04	1508
33.06	1496
33.08	1451
33.1	1433
33.12	1430
33.14	1430
33.16	1459
33.18	1475
33.2	1462
33.22	1438
33.24	1406
33.26	1401
33.28	1423
33.3	1421
33.32	1420
33.34	1425
33.36	1417
33.38	1434
33.4	1471
33.42	1462
33.44	1415
33.46	1405
33.48	1405
33.5	1445
33.52	1463
33.54	1374
33.56	1369
33.58	1423
33.6	1476
33.62	1468
33.64	1479
33.66	1436
33.68	1448
33.7	1419
33.72	1446
33.74	1424
33.76	1445
33.78	1478
33.8	1452
33.82	1490
33.84	1544
33.86	1563
33.88	1611
33.9	1669
33.92	1768
33.94	1945
33.96	2033
33.98	2182
34	2274
34.02	2337
34.04	2446
34.06	2411
34.08	2256
34.1	2169
34.12	2056
34.14	2003
34.16	1813
34.18	1725
34.2	1704
34.22	1606
34.24	1558
34.26	1573
34.28	1542
34.3	1508
34.32	1550
34.34	1498
34.36	1462
34.38	1485
34.4	1494
34.42	1470
34.44	1399
34.46	1394
34.48	1361
34.5	1403
34.52	1366
34.54	1353
34.56	1308
34.58	1331
34.6	1336
34.62	1317
34.64	1361
34.66	1344
34.68	1376
34.7	1342
34.72	1309
34.74	1370
34.76	1331
34.78	1353
34.8	1411
34.82	1330
34.84	1331
34.86	1345
34.88	1348
34.9	1337
34.92	1323
34.94	1350
34.96	1311
34.98	1327
35	1334
35.02	1357
35.04	1368
35.06	1349
35.08	1324
35.1	1343
35.12	1317
35.14	1297
35.16	1365
35.18	1292
35.2	1378
35.22	1333
35.24	1304
35.26	1324
35.28	1330
35.3	1328
35.32	1283
35.34	1278
35.36	1324
35.38	1253
35.4	1323
35.42	1332
35.44	1318
35.46	1292
35.48	1319
35.5	1259
35.52	1315
35.54	1313
35.56	1286
35.58	1262
35.6	1298
35.62	1330
35.64	1312
35.66	1331
35.68	1351
35.7	1256
35.72	1255
35.74	1267
35.76	1319
35.78	1313
35.8	1324
35.82	1352
35.84	1302
35.86	1318
35.88	1379
35.9	1387
35.92	1307
35.94	1337
35.96	1334
35.98	1382
36	1367
36.02	1299
36.04	1329
36.06	1335
36.08	1321
36.1	1308
36.12	1321
36.14	1307
36.16	1345
36.18	1264
36.2	1289
36.22	1351
36.24	1338
36.26	1287
36.28	1356
36.3	1378
36.32	1384
36.34	1341
36.36	1365
36.38	1365
36.4	1453
36.42	1388
36.44	1461
36.46	1451
36.48	1499
36.5	1537
36.52	1570
36.54	1574
36.56	1632
36.58	1765
36.6	1805
36.62	1878
36.64	2011
36.66	2050
36.68	2128
36.7	2206
36.72	2219
36.74	2152
36.76	2263
36.78	2181
36.8	2147
36.82	2268
36.84	2309
36.86	2386
36.88	2592
36.9	2736
36.92	3018
36.94	3267
36.96	3620
36.98	4087
37	4258
37.02	4565
37.04	4646
37.06	4607
37.08	4340
37.1	4259
37.12	3928
37.14	3620
37.16	3378
37.18	3062
37.2	2776
37.22	2536
37.24	2397
37.26	2409
37.28	2305
37.3	2141
37.32	2113
37.34	2075
37.36	1976
37.38	1833
37.4	1752
37.42	1729
37.44	1697
37.46	1625
37.48	1544
37.5	1527
37.52	1519
37.54	1514
37.56	1496
37.58	1517
37.6	1496
37.62	1395
37.64	1448
37.66	1427
37.68	1475
37.7	1448
37.72	1449
37.74	1398
37.76	1491
37.78	1454
37.8	1510
37.82	1521
37.84	1458
37.86	1477
37.88	1507
37.9	1538
37.92	1509
37.94	1475
37.96	1468
37.98	1497
38	1545
38.02	1605
38.04	1603
38.06	1602
38.08	1690
38.1	1743
38.12	1759
38.14	1756
38.16	1849
38.18	1859
38.2	1909
38.22	2022
38.24	2076
38.26	2133
38.28	2177
38.3	2209
38.32	2215
38.34	2270
38.36	2293
38.38	2287
38.4	2425
38.42	2400
38.44	2457
38.46	2502
38.48	2497
38.5	2588
38.52	2546
38.54	2648
38.56	2610
38.58	2710
38.6	2749
38.62	2863
38.64	2976
38.66	3110
38.68	3163
38.7	3312
38.72	3555
38.74	3866
38.76	4226
38.78	4779
38.8	5436
38.82	6390
38.84	7480
38.86	8752
38.88	10225
38.9	11792
38.92	13436
38.94	15149
38.96	16552
38.98	17097
39	17476
39.02	17318
39.04	16347
39.06	15467
39.08	14350
39.1	12999
39.12	11709
39.14	10431
39.16	9164
39.18	8262
39.2	7494
39.22	6864
39.24	6267
39.26	5769
39.28	5213
39.3	4822
39.32	4310
39.34	4076
39.36	3632
39.38	3411
39.4	3074
39.42	2910
39.44	2829
39.46	2698
39.48	2649
39.5	2590
39.52	2520
39.54	2447
39.56	2337
39.58	2288
39.6	2169
39.62	2052
39.64	1978
39.66	1953
39.68	1970
39.7	1877
39.72	1847
39.74	1905
39.76	1930
39.78	1839
39.8	1876
39.82	1895
39.84	1858
39.86	1888
39.88	1919
39.9	1928
39.92	1978
39.94	2137
39.96	2276
39.98	2466
40	2803
40.02	3256
40.04	3854
40.06	4542
40.08	5282
40.1	6150
40.12	6874
40.14	7472
40.16	7770
40.18	7578
40.2	7295
40.22	6805
40.24	6283
40.26	5910
40.28	5347
40.3	4811
40.32	4333
40.34	3897
40.36	3520
40.38	3271
40.4	3098
40.42	2975
40.44	2826
40.46	2686
40.48	2459
40.5	2268
40.52	2167
40.54	2096
40.56	1946
40.58	1877
40.6	1854
40.62	1853
40.64	1778
40.66	1795
40.68	1820
40.7	1896
40.72	2001
40.74	2098
40.76	2241
40.78	2499
40.8	2917
40.82	3425
40.84	4000
40.86	4743
40.88	5524
40.9	6149
40.92	6680
40.94	6969
40.96	6873
40.98	6720
41	6412
41.02	6030
41.04	5607
41.06	5131
41.08	4675
41.1	4296
41.12	3966
41.14	3589
41.16	3319
41.18	3089
41.2	2821
41.22	2550
41.24	2340
41.26	2148
41.28	1994
41.3	1907
41.32	1724
41.34	1646
41.36	1583
41.38	1459
41.4	1417
41.42	1394
41.44	1366
41.46	1349
41.48	1328
41.5	1318
41.52	1305
41.54	1302
41.56	1269
41.58	1281
41.6	1299
41.62	1262
41.64	1282
41.66	1311
41.68	1364
41.7	1318
41.72	1346
41.74	1301
41.76	1352
41.78	1383
41.8	1412
41.82	1429
41.84	1537
41.86	1595
41.88	1659
41.9	1725
41.92	1875
41.94	1998
41.96	2125
41.98	2330
42	2472
42.02	2572
42.04	2590
42.06	2562
42.08	2544
42.1	2473
42.12	2383
42.14	2272
42.16	2118
42.18	2062
42.2	2055
42.22	1970
42.24	1868
42.26	1800
42.28	1761
42.3	1701
42.32	1612
42.34	1567
42.36	1496
42.38	1472
42.4	1455
42.42	1422
42.44	1341
42.46	1297
42.48	1284
42.5	1262
42.52	1272
42.54	1296
42.56	1278
42.58	1271
42.6	1271
42.62	1247
42.64	1243
42.66	1288
42.68	1390
42.7	1399
42.72	1403
42.74	1467
42.76	1466
42.78	1548
42.8	1602
42.82	1684
42.84	1804
42.86	1907
42.88	2034
42.9	2121
42.92	2199
42.94	2328
42.96	2385
42.98	2472
43	2618
43.02	2658
43.04	2764
43.06	2843
43.08	3003
43.1	3061
43.12	3158
43.14	3365
43.16	3545
43.18	3814
43.2	4202
43.22	4462
43.24	4701
43.26	5064
43.28	5297
43.3	5393
43.32	5278
43.34	5209
43.36	5050
43.38	4809
43.4	4462
43.42	4152
43.44	3937
43.46	3679
43.48	3323
43.5	2977
43.52	2744
43.54	2549
43.56	2399
43.58	2264
43.6	2150
43.62	2023
43.64	1857
43.66	1767
43.68	1699
43.7	1670
43.72	1638
43.74	1556
43.76	1486
43.78	1422
43.8	1396
43.82	1355
43.84	1327
43.86	1303
43.88	1265
43.9	1246
43.92	1264
43.94	1325
43.96	1313
43.98	1247
44	1265
44.02	1205
44.04	1224
44.06	1229
44.08	1206
44.1	1231
44.12	1186
44.14	1183
44.16	1184
44.18	1204
44.2	1191
44.22	1196
44.24	1220
44.26	1230
44.28	1257
44.3	1262
44.32	1213
44.34	1186
44.36	1212
44.38	1269
44.4	1296
44.42	1337
44.44	1324
44.46	1249
44.48	1266
44.5	1307
44.52	1325
44.54	1348
44.56	1348
44.58	1369
44.6	1352
44.62	1375
44.64	1394
44.66	1449
44.68	1463
44.7	1449
44.72	1489
44.74	1480
44.76	1516
44.78	1553
44.8	1623
44.82	1704
44.84	1795
44.86	1983
44.88	2155
44.9	2447
44.92	2792
44.94	3091
44.96	3333
44.98	3505
45	3602
45.02	3560
45.04	3408
45.06	3335
45.08	3218
45.1	3050
45.12	2935
45.14	2829
45.16	2686
45.18	2615
45.2	2536
45.22	2490
45.24	2407
45.26	2397
45.28	2342
45.3	2362
45.32	2289
45.34	2234
45.36	2183
45.38	2113
45.4	2034
45.42	1967
45.44	1915
45.46	1822
45.48	1754
45.5	1654
45.52	1546
45.54	1478
45.56	1481
45.58	1479
45.6	1426
45.62	1413
45.64	1372
45.66	1298
45.68	1251
45.7	1249
45.72	1241
45.74	1167
45.76	1157
45.78	1129
45.8	1150
45.82	1109
45.84	1087
45.86	1047
45.88	1054
45.9	1056
45.92	1076
45.94	1068
45.96	1056
45.98	1068
46	1070
46.02	1061
46.04	1062
46.06	1044
46.08	1067
46.1	1084
46.12	1052
46.14	1074
46.16	1074
46.18	1021
46.2	1047
46.22	1065
46.24	1036
46.26	1062
46.28	1072
46.3	1055
46.32	1047
46.34	1056
46.36	1056
46.38	1055
46.4	1076
46.42	1069
46.44	1113
46.46	1093
46.48	1117
46.5	1131
46.52	1148
46.54	1194
46.56	1258
46.58	1325
46.6	1437
46.62	1538
46.64	1621
46.66	1772
46.68	1865
46.7	1893
46.72	2004
46.74	2011
46.76	1978
46.78	1983
46.8	1870
46.82	1848
46.84	1740
46.86	1722
46.88	1685
46.9	1629
46.92	1642
46.94	1593
46.96	1539
46.98	1518
47	1498
47.02	1512
47.04	1539
47.06	1524
47.08	1565
47.1	1634
47.12	1679
47.14	1820
47.16	1992
47.18	2213
47.2	2363
47.22	2532
47.24	2820
47.26	3096
47.28	3316
47.3	3454
47.32	3545
47.34	3541
47.36	3548
47.38	3593
47.4	3460
47.42	3337
47.44	3250
47.46	3095
47.48	2918
47.5	2754
47.52	2638
47.54	2511
47.56	2410
47.58	2327
47.6	2189
47.62	2154
47.64	2076
47.66	2014
47.68	1913
47.7	1830
47.72	1747
47.74	1690
47.76	1669
47.78	1620
47.8	1561
47.82	1551
47.84	1528
47.86	1461
47.88	1431
47.9	1380
47.92	1367
47.94	1379
47.96	1363
47.98	1299
48	1298
48.02	1273
48.04	1251
48.06	1215
48.08	1166
48.1	1148
48.12	1102
48.14	1102
48.16	1095
48.18	1053
48.2	998
48.22	997
48.24	978
48.26	959
48.28	941
48.3	955
48.32	977
48.34	967
48.36	896
48.38	919
48.4	925
48.42	940
48.44	944
48.46	894
48.48	863
48.5	868
48.52	877
48.54	888
48.56	908
48.58	891
48.6	874
48.62	838
48.64	857
48.66	862
48.68	899
48.7	886
48.72	854
48.74	830
48.76	858
48.78	834
48.8	848
48.82	872
48.84	846
48.86	841
48.88	839
48.9	843
48.92	871
48.94	828
48.96	824
48.98	845
49	846
49.02	836
49.04	848
49.06	848
49.08	901
49.1	861
49.12	807
49.14	804
49.16	799
49.18	805
49.2	826
49.22	841
49.24	790
49.26	785
49.28	784
49.3	820
49.32	841
49.34	850
49.36	834
49.38	811
49.4	819
49.42	802
49.44	808
49.46	828
49.48	835
49.5	801
49.52	841
49.54	838
49.56	806
49.58	827
49.6	796
49.62	807
49.64	809
49.66	775
49.68	802
49.7	815
49.72	810
49.74	827
49.76	778
49.78	759
49.8	790
49.82	764
49.84	777
49.86	776
49.88	813
49.9	812
49.92	804
49.94	812
49.96	815
49.98	791
50	813
50.02	821
50.04	835
50.06	806
50.08	788
50.1	819
50.12	792
50.14	829
50.16	785
50.18	780
50.2	784
50.22	815
50.24	821
50.26	797
50.28	812
50.3	833
50.32	813
50.34	797
50.36	812
50.38	823
50.4	808
50.42	770
50.44	821
50.46	839
50.48	838
50.5	788
50.52	815
50.54	823
