20250523_HM463Mo3NbRu2_chiAC_vs_T_B_2.001.txt Fri, May 23, 2025 4:12:09 PM Gabe
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

2T
Lockin_V_001	Chan2_V_001	Temperature_001	Field_001	Timestamp_001
-3.874320000E-7	8.940740000E-8	5.501300000E+0	1.999953906E+4	2.700000000E-2
-3.278270000E-7	-2.980250000E-8	5.490400000E+0	1.999953906E+4	6.340300000E+1
-2.086170000E-7	-1.192100000E-7	5.479300000E+0	1.999953906E+4	6.500400000E+1
-4.768410000E-7	-5.960510000E-8	5.469000000E+0	1.999953906E+4	6.637800000E+1
-2.384200000E-7	2.980250000E-8	5.458200000E+0	1.999953906E+4	6.871800000E+1
-2.682230000E-7	-1.788150000E-7	5.447300000E+0	1.999953906E+4	7.115700000E+1
-3.278270000E-7	-1.192100000E-7	5.437300000E+0	1.999953906E+4	7.278900000E+1
-4.172340000E-7	8.940740000E-8	5.425000000E+0	1.999953906E+4	7.553700000E+1
-2.682230000E-7	5.960510000E-8	5.414800000E+0	1.999953906E+4	7.710500000E+1
-4.768410000E-7	-2.086170000E-7	5.401300000E+0	1.999953906E+4	8.058300000E+1
-2.086170000E-7	5.960510000E-8	5.390800000E+0	1.999953906E+4	8.244300000E+1
-2.682230000E-7	-2.682230000E-7	5.379600000E+0	1.999953906E+4	8.405700000E+1
-1.788150000E-7	-4.172340000E-7	5.368500000E+0	1.999953906E+4	8.686100000E+1
-1.788150000E-7	8.940740000E-8	5.356700000E+0	1.999953906E+4	8.885000000E+1
-3.576300000E-7	-2.384200000E-7	5.346100000E+0	1.999953906E+4	9.124700000E+1
-3.278270000E-7	-3.576300000E-7	5.335800000E+0	1.999953906E+4	9.329600000E+1
-4.768410000E-7	2.980250000E-8	5.322900000E+0	1.999953906E+4	9.524200000E+1
-5.066430000E-7	0.000000000E+0	5.312600000E+0	1.999953906E+4	9.804700000E+1
-5.364450000E-7	0.000000000E+0	5.299700000E+0	1.999953906E+4	1.001750000E+2
-3.874320000E-7	-3.576300000E-7	5.289400000E+0	1.999953906E+4	1.028300000E+2
-3.278270000E-7	-8.940740000E-8	5.277600000E+0	1.999953906E+4	1.043200000E+2
-2.980250000E-7	-3.874320000E-7	5.265300000E+0	1.999953906E+4	1.072740000E+2
-5.960500000E-7	8.940740000E-8	5.253300000E+0	1.999953906E+4	1.096620000E+2
-3.874320000E-7	-5.960500000E-7	5.243300000E+0	1.999953906E+4	1.113660000E+2
-3.278270000E-7	-2.682230000E-7	5.231600000E+0	1.999953906E+4	1.142100000E+2
-3.576300000E-7	-2.682230000E-7	5.221000000E+0	1.999953906E+4	1.163460000E+2
-3.874320000E-7	-6.258520000E-7	5.208700000E+0	1.999953906E+4	1.184790000E+2
-8.940740000E-8	-4.768410000E-7	5.197200000E+0	1.999953906E+4	1.208500000E+2
-2.086170000E-7	-4.470370000E-7	5.187100000E+0	1.999953906E+4	1.226210000E+2
-2.980250000E-7	-1.490130000E-7	5.175700000E+0	1.999953906E+4	1.250080000E+2
-4.470370000E-7	-3.874320000E-7	5.164700000E+0	1.999953906E+4	1.278100000E+2
-3.278270000E-7	-1.192100000E-7	5.152700000E+0	1.999953906E+4	1.296770000E+2
-5.960510000E-8	-3.576300000E-7	5.141600000E+0	1.999953906E+4	1.316390000E+2
